mass_1_source,mass_2_source,redshift,luminosity_distance,theta_jn,ra,dec,psi,phase,geocent_time,a_1,a_2
1.409739154639255,1.2590599064804342,1.866868554988065,14639.276013067145,0.03046403208315759,1.3301028545554756,0.09987065590001339,2.208755135834633,4.99974658761182,1593018536.1209273,0.0,0.0
1.4562309038479984,1.286106815317779,3.262532926878324,28766.083599338,0.04386989867434209,5.579573894566042,1.2499954956106507,1.3354751729096621,5.6735403879670585,1586444479.1066415,0.0,0.0
1.2306333642231817,1.1839131456752519,1.688841465272791,12948.09791136717,0.06161740416770881,5.329716407229548,0.4745297237358076,2.0952426384870417,5.885471444560056,1581265851.197558,0.0,0.0
1.4684476588185222,1.3203355441553843,2.035097576975194,16266.126603414137,0.04626308491823803,1.4804838061785401,0.7673769058637849,2.6970177794231502,4.523834552804926,1590599444.6530516,0.0,0.0
1.454931758779055,1.3047268262056992,2.961214870978672,25612.775011864578,0.032417754152901934,2.3380383448909168,0.18504862582651435,1.9833722681829395,1.8557401878541004,1586732728.7701688,0.0,0.0
1.3509977370431319,1.2327760181761298,1.667621199574377,12748.78492168963,0.057910887967174876,3.3398473462990412,0.054867326393833196,0.4566252301149597,0.6794733500391903,1604354730.6609972,0.0,0.0
1.333594527414152,1.3204949271977073,0.9126499229696516,6068.561458707741,0.0787388250352562,3.7266040204776236,-1.0246017739143127,1.1568765300701342,0.016287739475728986,1580106395.0710924,0.0,0.0
1.5014856756887371,1.2872775228909024,1.717992701458674,13222.719821725492,0.04571341232615605,0.9061055225968542,-0.26997340259624303,2.8779696458771844,0.016580092858669192,1587109965.691583,0.0,0.0
1.3174757455992758,1.2322591287348568,1.2796900336384436,9204.266459713237,0.056622179796643295,3.333319824995274,1.0490056662914096,2.110100355508504,3.218071005572132,1595591925.368889,0.0,0.0
1.4430441503719946,1.0996316492766962,2.570042554145564,21594.235080118626,0.03683528798369035,0.3141796252985483,-0.22910472808571158,2.315445139255171,2.826230448500206,1585727995.2290382,0.0,0.0
1.3854493253499933,1.307729981248521,1.995992484758728,15885.636762028978,0.0676563513204375,3.800090587340876,-0.8311105137218824,0.4304319821083714,4.322339045279789,1591735277.0592232,0.0,0.0
1.3487480619187315,1.3394167783255408,0.956903283827406,6432.652325636879,0.04312373502030958,2.6142353428044363,0.6359934826667052,2.5503849558888896,4.014308819690205,1605718232.0563207,0.0,0.0
1.3748649217840854,1.3365275262870253,2.114386191594829,17041.702782253287,0.04386989867434209,1.6859721215999903,0.5206647359949261,2.6506221026840304,6.1720487131798984,1579965827.4910471,0.0,0.0
1.391261623763999,1.2583233831720233,2.402322500756183,19900.878615302463,0.04752260477071228,3.654014223914407,-0.06178695031599778,2.3883735099098904,2.7198002344368843,1578941070.85401,0.0,0.0
1.4530397605422154,1.288734442434452,1.11278038921898,7747.33958697925,0.02244738097348109,2.360182963398371,0.9641126413930686,2.177501638512952,5.388406290363627,1581127110.4204216,0.0,0.0
1.4325896034942198,1.2942213215147114,1.435991436660582,10608.20353974644,0.06930280169585482,2.826858966825183,-1.5099236155926694,1.401631225029348,2.506493506124544,1581081733.6388109,0.0,0.0
1.3402123185813155,1.2306314358458772,1.3611946689196683,9931.931684190773,0.04809865687415239,3.356314036246256,-1.228113208658698,1.7239850326758184,5.156187735535836,1601980856.713366,0.0,0.0
1.3099224027170704,1.232008338493457,2.328777847172688,19164.575885777125,0.09528876461502443,1.7833077498427452,-0.7661908093051112,1.804393145334134,2.3897332228701647,1603707228.3408828,0.0,0.0
1.4488427306624578,1.3704551310778847,1.1765315788540454,8298.235031888618,0.015809288159608966,1.5883504319956907,0.69937745858545,0.041085674449321034,0.6746947164124627,1606428685.6138756,0.0,0.0
1.2949373442400975,1.2738259768809093,1.2561203427923608,8995.735681709864,0.040010934812812815,5.167344630187837,-0.2837818703891806,0.3019864397079135,2.1466890992365824,1582180734.289284,0.0,0.0
1.4089276484605946,1.2919399752211227,1.4955069561963152,11151.770002045567,0.06698481961853063,3.5915022217915964,-1.0869140883878001,2.3958279744238586,4.4785905133549475,1591163119.0971065,0.0,0.0
1.376061950230526,1.234548145642917,1.193264287203748,8444.001650899616,0.03683528798369035,0.7266665484873144,1.3396065308009735,0.4915030543539869,0.95225519924529,1591180846.506857,0.0,0.0
1.3234810143433644,1.1004117656677075,0.406999498830241,2286.4395319795876,0.04589647576932702,1.8316134811018605,-0.32759973247901486,1.2400628471046566,1.44811368550967,1591878417.317612,0.0,0.0
