z,theta_v,Ep_obs,Fp,T90,snr_ETS_15,snr_ETN_15,snr_network,detected
2.2152720532313865,2.4461801229965885,752.4502594443611,2.1887139846371224,0.4718446888726136,2.1988007871714257,4.233775759642288,4.770700376737184,False
3.4401172360112278,2.206526490635459,344.5560868106652,0.9238137418016398,0.7848858094579982,3.4852687962352262,2.5312305204740984,4.3074617270256175,False
1.7436357253477914,3.637096026030602,844.2911870538517,2.4817066751047685,0.3421022651432983,10.907164917769107,11.492205503974438,15.844148253818933,True
1.9075483221519032,4.300910843604171,813.8957717969572,1.010281217190017,1.5624951246840644,8.64897470312072,7.446725860612175,11.413084134375437,True
0.852855463479921,3.876423387915423,224.37273422163375,10.401284401598875,0.3691449181820552,13.355090381515955,13.155193054743606,18.746134092287786,True
3.262522392036643,2.12114057318266,168.69367132472638,1.6423027203246985,0.5287435736175148,4.153990803499867,4.887669377731277,6.4144330647044345,False
0.3247092989046742,4.068513194951604,839.1180072430531,7.068732852430677,1.542579281612495,36.92531214629216,33.32446583904997,49.739307399270444,True
1.3745383961967046,3.81705674581039,342.9331314274735,2.1621774982001205,1.128614699387263,8.945551782402815,10.151461927624576,13.530523861242825,True
2.602736710260901,0.984758742298561,414.2395462812867,2.050666047191096,0.2095936767441299,4.088320248862171,4.613371007857618,6.164215644621597,False
1.3073776252392042,1.4052048289772725,747.8715397108609,3.1315673044062886,0.2776109827442782,6.626701348829872,4.319804817099485,7.910365631525483,False
3.7670910073697694,1.4052048289772725,1419.4065720879642,11.248662484863772,0.1658862322888756,1.3307870917442781,3.515358110739739,3.7588212155271314,False
0.72512292057317,4.915525718438324,172.36852530647013,3.3740605640840164,0.1836680628424692,11.283067597078425,6.243547732899991,12.895328715982457,True
1.966050187839861,3.726861899847376,242.1881995449645,0.9466751413981448,0.921484013499108,6.728833116477639,5.40853961809187,8.633046733910081,True
0.6327370685996461,4.514410105358583,362.6824426030864,1.7584838168011552,1.4694849667350645,20.87771906528867,22.038905270840463,30.35774199287881,True
1.3696042778083504,1.439575360373381,1116.611635905686,1.533522892806407,0.750774458084039,9.890457797365809,10.577954703816985,14.481515154067202,True
1.4589262958770068,2.688252424540832,1858.616294071272,2.959666065761038,1.740154908566445,9.14924323003978,7.732240228568509,11.97898954982105,True
0.7595411738835747,3.020076067214496,1976.898375284399,3.6848942802523337,0.7241051436502823,20.846487896396233,19.37060244029104,28.45692001103429,True
0.5268497657336919,0.9039733502838871,6890.602756287167,4.498453332541327,0.906484660362281,13.869715711471907,15.556787906352389,20.84184885945301,True
1.4866165692509554,4.076631101825898,120.9849204302386,2.46211376010435,0.6884432535257238,4.772568577720626,5.911521265790382,7.597597943096107,False
2.6137860014272567,1.9818623197169976,839.6474514103816,1.9249388822398112,1.1524260218281734,4.743290935803103,4.971794350471621,6.871502598780953,False
1.7526540623399691,4.136333908721348,532.6790453154973,1.1884694251945631,0.936293116661596,10.434081928923247,9.796761314821708,14.312463029090061,True
1.760396515191753,3.5412826130590824,594.7484517211141,0.8829319694293883,1.207604105041015,0.9429109303204091,5.393428881679771,5.475231148020621,False
1.864337701063608,3.726861899847376,542.5600116507977,1.1394325059120147,1.032263016145014,7.9195965016149055,8.025793503216134,11.275343458389964,True
1.404624582316118,3.260549626948753,1385.1449233314845,0.9973444636770584,1.752086428716769,8.461592933042423,10.231502975408057,13.277131019173435,True
0.5087367581552757,5.96282273092842,158.09233066694426,13.9039470512003,0.1312819935579293,23.730613253917575,20.749185408858892,31.522542735924894,True
