z,theta_v,Ep_obs,Fp,T90
1.5695031628689158,4.056165740302019,149.8529616444048,0.8797534094895652,0.6130537252844814
3.267858574216076,3.105649519692593,160.48561556733247,4.939493182690653,0.48499010866046127
1.3519608793477929,3.88435604914811,199.01650143898394,4.23339055219502,0.466233570035805
0.9666515555768846,0.5438606947513589,579.4104101032774,1.6399287365766688,1.1778807099032695
0.9668755697677935,2.765384096901652,675.120250922571,10.76461601645876,0.5695536070324344
4.171023374625685,1.550574264465596,239.73642774470727,0.8503414467566259,0.5612542581763637
0.914043495049601,3.116471357285,1361.5850254325483,2.082005902924872,1.4443626268969967
0.7999380027040566,0.3416720943226845,341.1773740838447,4.738695894259186,0.6305754811115319
0.7480044287948147,2.635357432471426,1230.198478756775,12.358318290522595,1.399701042349944
0.5890027527125641,4.71334208494275,274.5485930601231,0.9933047923940161,0.7658890669706125
2.0490282845419046,2.955478788416712,545.4086462700833,2.2868471402340704,0.6024282058710569
1.5292826942770787,3.2605496269487535,195.6566250021971,15.956652067324743,0.25719419878059674
3.0890311689016077,3.5073488925942398,163.7392119975799,0.6739357952221112,1.7372143725726865
2.362057221822476,1.6764287472832768,811.0091293799011,5.661614882988295,0.4275544764057098
0.5652340517243775,2.5280050245049446,4498.373918561553,24.01314070229733,0.6868293129002252
2.038008504527904,2.327575621237266,522.6826739858966,2.554181199262576,0.43210851141650153
1.5340526146014484,2.1105065386144135,851.2459755901535,4.078169836398226,1.7066865597679617
1.0358718503724096,3.8966110307846304,463.1001422596236,1.0867006365362357,1.3355956483363562
3.674717064043895,3.428720116365884,225.96796903555955,1.3642986295163007,1.78668168745281
1.8112233821452222,3.096376160840323,800.0785038764452,2.7646684564704884,0.6928103479595382
1.4777822000238707,0.24013030589510453,323.02418431387065,0.8809657512602269,0.48040399379397253
0.8647508983323062,2.4461801229965885,1658.631138663475,4.791780743666532,0.8103158810008412
2.123067861223985,3.54100229054482,153.12578042606432,2.1233636454215756,0.3135252411096151
1.4380927204111593,3.6456222593587433,300.84910208296316,1.7863966207576252,0.7973783023635009
